light_id,location,status,wattage,installation_date,last_maintenance,neighborhood_id
SL-3558,POINT (77.60638973272164 12.955942007835501),operational,200,2020-07-29,2020-09-02 12:00:00,NH-037
SL-3559,POINT (77.60864909804246 12.968120723611507),operational,150,2023-07-20,2025-04-11 12:00:00,NH-037
SL-3560,POINT (77.61361128882527 12.968055416411225),operational,250,2020-05-28,2022-11-23 12:00:00,NH-037
SL-3561,POINT (77.60695432311884 12.956652676293663),operational,250,2023-04-27,2023-11-14 12:00:00,NH-037
SL-3562,POINT (77.6159176955404 12.962353201748947),operational,250,2021-01-07,2025-05-14 12:00:00,NH-037
SL-3563,POINT (77.61250874693177 12.964787255425584),operational,100,2021-02-07,2022-12-12 12:00:00,NH-037
SL-3564,POINT (77.60779634995819 12.963306129441666),operational,150,2016-11-28,2023-06-14 12:00:00,NH-037
SL-3565,POINT (77.62401868257267 12.969111521647553),operational,150,2018-03-01,2021-01-02 12:00:00,NH-037
SL-3566,POINT (77.60690078492276 12.964433716805965),operational,150,2021-09-06,2022-12-24 12:00:00,NH-037
SL-3567,POINT (77.62018319841623 12.966257649101053),operational,200,2023-03-06,2024-09-16 12:00:00,NH-037
SL-3568,POINT (77.60746526559694 12.95647959791037),operational,150,2024-03-26,2025-09-07 12:00:00,NH-037
SL-3569,POINT (77.60978071548645 12.962223619561525),operational,250,2024-12-10,2025-05-10 12:00:00,NH-037
SL-3570,POINT (77.61009256823692 12.957387584952313),operational,100,2024-08-20,2025-05-02 12:00:00,NH-037
SL-3571,POINT (77.61724994380222 12.965771776031907),maintenance_required,150,2023-05-06,2024-02-23 12:00:00,NH-037
SL-3572,POINT (77.60610970367117 12.954765672762276),maintenance_required,200,2017-03-11,2025-02-03 12:00:00,NH-037
SL-3573,POINT (77.61243674468597 12.966011495189132),operational,250,2023-03-31,2024-04-04 12:00:00,NH-037
SL-3574,POINT (77.61364378797866 12.968617076169393),operational,200,2021-07-21,2024-05-20 12:00:00,NH-037
SL-3575,POINT (77.6101095475635 12.962165178158982),faulty,250,2022-10-21,2023-01-16 12:00:00,NH-037
SL-3576,POINT (77.62033476132814 12.966326131406637),operational,200,2022-04-12,2022-09-13 12:00:00,NH-037
SL-3577,POINT (77.60741215512432 12.956850138297757),faulty,200,2019-01-03,2023-02-08 12:00:00,NH-037
SL-3578,POINT (77.60958567631423 12.957830131300222),operational,150,2024-10-22,2025-01-14 12:00:00,NH-037
SL-3579,POINT (77.61395824893312 12.968785831083093),operational,200,2016-06-17,2023-05-01 12:00:00,NH-037
SL-3580,POINT (77.61543704091929 12.968908103468198),operational,250,2018-10-16,2023-04-17 12:00:00,NH-037
SL-3581,POINT (77.60921644314665 12.970574100852401),operational,200,2022-09-12,2022-11-17 12:00:00,NH-037
SL-3582,POINT (77.61382200752608 12.970274587015421),maintenance_required,150,2017-12-26,2025-05-04 12:00:00,NH-037
SL-3583,POINT (77.61006751783319 12.962264215441133),operational,200,2016-06-17,2023-09-21 12:00:00,NH-037
SL-3584,POINT (77.61421289465125 12.96467253679601),operational,150,2021-03-05,2022-07-28 12:00:00,NH-037
SL-3585,POINT (77.60805817989356 12.965546166049393),faulty,100,2022-01-25,2022-04-26 12:00:00,NH-037
SL-3586,POINT (77.61615436986499 12.966627262592295),operational,250,2020-01-08,2023-03-30 12:00:00,NH-037
SL-3587,POINT (77.61067037974138 12.96743780160332),operational,250,2016-09-22,2019-07-02 12:00:00,NH-037
SL-3588,POINT (77.62244890746163 12.969142201818809),operational,250,2017-08-08,2022-02-27 12:00:00,NH-037
SL-3589,POINT (77.61427883967401 12.961619190166388),operational,250,2024-04-16,2025-11-25 12:00:00,NH-037
SL-3590,POINT (77.60761775185999 12.962888829098516),operational,100,2021-02-25,2023-02-26 12:00:00,NH-037
SL-3591,POINT (77.60780991464851 12.954834418870751),maintenance_required,150,2024-12-17,2025-09-10 12:00:00,NH-037
SL-3592,POINT (77.60677215198935 12.962036717496074),operational,200,2024-08-15,2025-03-05 12:00:00,NH-037
SL-3593,POINT (77.61663364851361 12.965494437648127),operational,100,2018-12-19,2024-03-16 12:00:00,NH-037
SL-3594,POINT (77.61741447428473 12.969061434133314),operational,100,2016-04-04,2016-06-23 12:00:00,NH-037
SL-3595,POINT (77.61941044112655 12.966509436656661),maintenance_required,100,2018-06-27,2023-09-04 12:00:00,NH-037
SL-3596,POINT (77.61093780786717 12.969857508621137),operational,150,2025-03-11,2025-04-29 12:00:00,NH-037
SL-3597,POINT (77.60625016341172 12.958986681143815),operational,200,2017-08-24,2020-05-10 12:00:00,NH-037
SL-3598,POINT (77.60704477050436 12.956842533119548),operational,250,2019-05-16,2021-11-14 12:00:00,NH-037
SL-3599,POINT (77.6137374398508 12.967223716775283),operational,250,2019-07-11,2024-01-20 12:00:00,NH-037
SL-3600,POINT (77.61001024762835 12.96757385726366),operational,250,2023-11-23,2024-10-30 12:00:00,NH-037
SL-3601,POINT (77.61222048042825 12.959666003407303),operational,250,2020-05-05,2023-11-24 12:00:00,NH-037
SL-3602,POINT (77.61698738507594 12.964989024093889),operational,250,2024-12-10,2025-10-22 12:00:00,NH-037
SL-3603,POINT (77.61317336878925 12.963594030003213),operational,200,2023-10-11,2024-03-17 12:00:00,NH-037
SL-3604,POINT (77.61239590120735 12.96528309832107),operational,200,2020-08-21,2020-08-22 12:00:00,NH-037
SL-3605,POINT (77.6080918797805 12.955673424633797),faulty,100,2017-05-04,2024-07-04 12:00:00,NH-037
SL-3606,POINT (77.61489180291048 12.968730129718429),operational,150,2024-04-29,2024-07-12 12:00:00,NH-037
SL-3607,POINT (77.6223611941858 12.968666888685311),operational,150,2021-01-04,2024-09-18 12:00:00,NH-037
SL-3608,POINT (77.61808074534537 12.96379078252756),operational,100,2025-01-12,2025-11-20 12:00:00,NH-037
SL-3609,POINT (77.62213885202712 12.967500210868678),operational,200,2020-11-05,2023-05-11 12:00:00,NH-037
SL-3610,POINT (77.6100122246916 12.97010022285284),faulty,150,2018-11-27,2024-04-29 12:00:00,NH-037
SL-3611,POINT (77.60921970460127 12.968225008833276),operational,100,2018-07-18,2025-11-29 12:00:00,NH-037
SL-3612,POINT (77.60837489793926 12.966047853632688),operational,250,2020-05-04,2021-01-10 12:00:00,NH-037
SL-3613,POINT (77.6187285681823 12.968067076767218),operational,150,2020-02-07,2022-08-17 12:00:00,NH-037
SL-3614,POINT (77.60996530977309 12.962926686088942),operational,150,2019-11-30,2021-12-12 12:00:00,NH-037
SL-3615,POINT (77.61241472289463 12.965912214659467),operational,200,2018-11-23,2022-12-23 12:00:00,NH-037
SL-3616,POINT (77.61925289605087 12.967607862622062),operational,250,2018-12-05,2019-08-30 12:00:00,NH-037
SL-3617,POINT (77.60978075377625 12.971069677077159),maintenance_required,150,2018-08-03,2019-05-27 12:00:00,NH-037
SL-3618,POINT (77.61073602770989 12.967120015676851),operational,200,2017-05-05,2022-09-26 12:00:00,NH-037
SL-3619,POINT (77.61306218177738 12.96008060606029),operational,100,2024-05-29,2025-04-23 12:00:00,NH-037
SL-3620,POINT (77.61603892095744 12.96228364698085),operational,100,2020-03-23,2021-05-06 12:00:00,NH-037
SL-3621,POINT (77.61534980059179 12.969858240663168),operational,200,2018-11-04,2021-06-10 12:00:00,NH-037
SL-3622,POINT (77.6127777336704 12.961871594587413),operational,100,2022-09-22,2025-07-03 12:00:00,NH-037
SL-3623,POINT (77.60904622152368 12.971361212273031),operational,150,2023-01-09,2025-01-09 12:00:00,NH-037
SL-3624,POINT (77.60886522108419 12.969419675884236),operational,250,2017-11-19,2018-01-26 12:00:00,NH-037
SL-3625,POINT (77.61388548328688 12.962550930664152),operational,100,2019-09-09,2024-03-22 12:00:00,NH-037
SL-3626,POINT (77.60921914724236 12.966623744416776),operational,250,2017-08-27,2021-03-04 12:00:00,NH-037
SL-3627,POINT (77.61700760369746 12.96689397312566),operational,150,2021-10-21,2024-08-30 12:00:00,NH-037
SL-3628,POINT (77.60862756345612 12.962161000789758),operational,200,2022-12-19,2023-01-10 12:00:00,NH-037
SL-3629,POINT (77.61822357742803 12.96575340836972),operational,100,2016-04-26,2019-01-31 12:00:00,NH-037
SL-3630,POINT (77.61602519080834 12.968362943152304),operational,150,2017-06-23,2023-03-25 12:00:00,NH-037
SL-3631,POINT (77.61394052038384 12.96996551649878),maintenance_required,100,2018-02-11,2025-11-05 12:00:00,NH-037
SL-3632,POINT (77.61654531002884 12.962579218880588),operational,100,2021-07-20,2024-07-20 12:00:00,NH-037
SL-3633,POINT (77.61541868355276 12.964643410123287),operational,200,2022-02-14,2022-09-06 12:00:00,NH-037
SL-3634,POINT (77.61052149778568 12.965213538795325),operational,250,2020-03-02,2020-03-06 12:00:00,NH-037
SL-3635,POINT (77.60622410605694 12.95675490922835),operational,100,2017-05-21,2019-10-12 12:00:00,NH-037
SL-3636,POINT (77.61905557435426 12.969958540783606),operational,150,2019-07-29,2019-11-11 12:00:00,NH-037
SL-3637,POINT (77.6120151753799 12.962912488424552),maintenance_required,200,2021-09-10,2023-04-14 12:00:00,NH-037
SL-3638,POINT (77.61640688306059 12.963516204121504),faulty,150,2021-05-03,2024-09-24 12:00:00,NH-037
SL-3639,POINT (77.6132608064863 12.967989712280511),operational,250,2019-04-03,2024-03-25 12:00:00,NH-037
SL-3640,POINT (77.61282581445232 12.963790524500782),operational,150,2016-12-23,2024-04-12 12:00:00,NH-037
SL-3641,POINT (77.60726606880951 12.958087813639695),operational,250,2023-10-20,2025-03-25 12:00:00,NH-037
SL-3642,POINT (77.61413570082344 12.964281605412538),operational,150,2019-11-20,2021-10-26 12:00:00,NH-037
SL-3643,POINT (77.6186933074916 12.968568453019396),operational,150,2024-02-16,2024-05-25 12:00:00,NH-037
SL-3644,POINT (77.61193449211835 12.962649170125562),operational,250,2020-10-18,2023-05-14 12:00:00,NH-037
SL-3645,POINT (77.60783241777469 12.967040529295586),operational,150,2016-12-09,2021-07-01 12:00:00,NH-037
SL-3646,POINT (77.61537682184161 12.963404291113866),operational,200,2023-08-04,2024-06-18 12:00:00,NH-037
SL-3647,POINT (77.60626950969734 12.958268344299581),operational,150,2018-05-13,2025-07-07 12:00:00,NH-037
SL-3648,POINT (77.60675188055342 12.956144622277995),operational,100,2016-07-07,2019-10-08 12:00:00,NH-037
SL-3649,POINT (77.608145385281 12.962788920074244),operational,150,2024-09-23,2024-10-13 12:00:00,NH-037
SL-3650,POINT (77.61200343906073 12.960204256881962),operational,250,2017-01-23,2022-04-06 12:00:00,NH-037
SL-3651,POINT (77.61035251083709 12.967744762956693),operational,250,2017-02-09,2021-02-23 12:00:00,NH-037
SL-3652,POINT (77.61141859250138 12.963751063302375),operational,250,2021-09-18,2025-02-01 12:00:00,NH-037
SL-3653,POINT (77.60647725611982 12.955957296326448),operational,200,2022-12-27,2023-06-06 12:00:00,NH-037
SL-3654,POINT (77.61614094644891 12.967931953393048),operational,250,2024-02-21,2025-06-15 12:00:00,NH-037
SL-3655,POINT (77.6159537453768 12.967549767981179),operational,200,2025-02-23,2025-11-15 12:00:00,NH-037
SL-3656,POINT (77.62409914776991 12.970994502905912),operational,150,2019-04-21,2023-08-12 12:00:00,NH-038
SL-3657,POINT (77.6347744953311 12.962021232706073),operational,200,2021-02-21,2023-01-19 12:00:00,NH-038
SL-3658,POINT (77.63110418342559 12.9681564581942),operational,250,2017-05-09,2018-04-04 12:00:00,NH-038
SL-3659,POINT (77.63327217460608 12.961686500923324),operational,200,2023-02-12,2024-11-12 12:00:00,NH-038
SL-3660,POINT (77.63165450897807 12.963241030403005),operational,250,2017-05-10,2023-10-27 12:00:00,NH-038
SL-3661,POINT (77.62853042949902 12.968294578827509),operational,150,2024-07-01,2025-06-27 12:00:00,NH-038
SL-3662,POINT (77.63346924163893 12.961262398572714),operational,100,2018-03-23,2024-07-11 12:00:00,NH-038
SL-3663,POINT (77.62687901567648 12.96776848049833),operational,100,2021-04-26,2025-07-09 12:00:00,NH-038
SL-3664,POINT (77.63257837254208 12.962863716921628),operational,150,2022-05-21,2024-06-11 12:00:00,NH-038
SL-3665,POINT (77.62796684482807 12.96276866625805),operational,250,2017-01-25,2022-03-13 12:00:00,NH-038
SL-3666,POINT (77.62555338145879 12.966000250179386),operational,200,2019-07-06,2024-07-14 12:00:00,NH-038
SL-3667,POINT (77.63375664236936 12.964472398481766),operational,100,2021-10-15,2023-02-11 12:00:00,NH-038
SL-3668,POINT (77.62543967230975 12.96931008801528),maintenance_required,100,2019-09-05,2022-06-19 12:00:00,NH-038
SL-3669,POINT (77.62662608482319 12.966176285436138),operational,200,2022-11-13,2023-06-17 12:00:00,NH-038
SL-3670,POINT (77.62510000554238 12.970295719703335),operational,200,2017-10-29,2021-01-09 12:00:00,NH-038
SL-3671,POINT (77.62630852593209 12.967148110587361),operational,200,2018-07-27,2022-06-08 12:00:00,NH-038
SL-3672,POINT (77.62658549859147 12.96577709162088),operational,100,2023-03-07,2025-11-15 12:00:00,NH-038
SL-3673,POINT (77.62775979850794 12.963049841436462),operational,200,2017-12-01,2021-01-07 12:00:00,NH-038
SL-3674,POINT (77.62938664895185 12.96777221652192),faulty,150,2018-05-07,2024-03-29 12:00:00,NH-038
SL-3675,POINT (77.62667636354098 12.965202233392551),operational,200,2020-10-02,2021-01-31 12:00:00,NH-038
SL-3676,POINT (77.62546455668264 12.967635093117952),operational,250,2022-04-15,2022-10-13 12:00:00,NH-038
SL-3677,POINT (77.63715704349094 12.974291305600829),operational,200,2022-10-26,2024-05-30 12:00:00,NH-038
SL-3678,POINT (77.63225720844838 12.965743160544807),operational,150,2021-03-27,2024-05-26 12:00:00,NH-038
SL-3679,POINT (77.6303052817137 12.965000661852436),operational,250,2017-03-04,2024-12-06 12:00:00,NH-038
SL-3680,POINT (77.63070307318377 12.965710129635095),operational,150,2019-08-21,2022-01-09 12:00:00,NH-038
SL-3681,POINT (77.62542957928295 12.96805557804316),operational,200,2017-05-10,2018-05-01 12:00:00,NH-038
SL-3682,POINT (77.63305176529231 12.962850017390261),maintenance_required,100,2017-10-21,2018-11-22 12:00:00,NH-038
SL-3683,POINT (77.6356281246872 12.970625051043992),operational,250,2020-03-20,2025-08-13 12:00:00,NH-038
SL-3684,POINT (77.63114106381866 12.964875366531281),operational,150,2021-10-16,2023-02-11 12:00:00,NH-038
SL-3685,POINT (77.6287377891735 12.967363726763619),operational,250,2020-11-10,2024-12-30 12:00:00,NH-038
SL-3686,POINT (77.62599894180094 12.970633802172735),operational,100,2020-07-20,2023-12-02 12:00:00,NH-038
SL-3687,POINT (77.63078264709397 12.966387134140748),operational,250,2023-09-11,2025-09-27 12:00:00,NH-038
SL-3688,POINT (77.6356641110371 12.961607185630983),operational,150,2023-01-24,2025-10-30 12:00:00,NH-038
SL-3689,POINT (77.63352315049713 12.96800963716711),operational,150,2023-05-07,2025-08-31 12:00:00,NH-038
SL-3690,POINT (77.632344533179 12.964603248137978),operational,100,2020-11-27,2021-07-20 12:00:00,NH-038
SL-3691,POINT (77.63826047404517 12.975794747457225),faulty,100,2017-04-06,2025-10-13 12:00:00,NH-038
SL-3692,POINT (77.63278317093918 12.965503374783992),maintenance_required,250,2018-04-06,2022-11-22 12:00:00,NH-038
SL-3693,POINT (77.62614477408032 12.964256499750048),operational,200,2023-07-09,2025-01-20 12:00:00,NH-038
SL-3694,POINT (77.63210067708054 12.968913744961448),operational,200,2016-05-08,2017-05-11 12:00:00,NH-038
SL-3695,POINT (77.63319879945608 12.968156087178649),operational,100,2018-07-24,2020-02-14 12:00:00,NH-038
SL-3696,POINT (77.63092928900129 12.96148259938963),operational,250,2021-06-10,2022-10-11 12:00:00,NH-038
SL-3697,POINT (77.63730806838328 12.974454497996257),maintenance_required,150,2024-11-12,2025-06-23 12:00:00,NH-038
SL-3698,POINT (77.63123082539049 12.964086582643933),operational,150,2023-12-27,2024-07-24 12:00:00,NH-038
SL-3699,POINT (77.63105821252165 12.961826370966962),operational,150,2016-06-14,2021-06-06 12:00:00,NH-038
SL-3700,POINT (77.62657898951137 12.965272766529438),operational,200,2019-04-23,2020-09-29 12:00:00,NH-038
SL-3701,POINT (77.63247743212492 12.964800789032514),operational,200,2023-09-25,2025-02-10 12:00:00,NH-038
SL-3702,POINT (77.63691279822304 12.97320804840974),operational,100,2016-09-28,2022-03-20 12:00:00,NH-038
SL-3703,POINT (77.63295282117754 12.961547113525494),operational,100,2019-01-20,2019-03-19 12:00:00,NH-038
SL-3704,POINT (77.62730728814023 12.964306536281002),operational,250,2025-02-14,2025-09-07 12:00:00,NH-038
SL-3705,POINT (77.62976110995616 12.969892897601808),operational,200,2020-10-23,2021-03-24 12:00:00,NH-038
SL-3706,POINT (77.6282582739746 12.967573220640428),operational,200,2023-08-21,2025-08-14 12:00:00,NH-038
SL-3707,POINT (77.63975333166667 12.97925313219288),operational,150,2024-06-22,2025-03-25 12:00:00,NH-038
SL-3708,POINT (77.62582445200157 12.96813297994908),faulty,250,2025-02-12,2025-07-24 12:00:00,NH-038
SL-3709,POINT (77.62623924807413 12.961722930692511),faulty,250,2017-02-28,2025-05-22 12:00:00,NH-038
SL-3710,POINT (77.6300879908584 12.96983755725814),operational,250,2019-05-06,2021-08-14 12:00:00,NH-038
SL-3711,POINT (77.62866141865469 12.9619287379674),operational,250,2016-04-25,2018-03-11 12:00:00,NH-038
SL-3712,POINT (77.63285964978687 12.96290440924525),operational,150,2017-10-14,2021-05-28 12:00:00,NH-038
SL-3713,POINT (77.62779476928723 12.962714025413298),operational,250,2024-09-06,2026-02-01 12:00:00,NH-038
SL-3714,POINT (77.62783202725308 12.965831702587087),maintenance_required,200,2017-07-29,2022-06-17 12:00:00,NH-038
SL-3715,POINT (77.63110129245489 12.968839696435152),operational,250,2024-07-02,2024-11-09 12:00:00,NH-038
SL-3716,POINT (77.62778987396153 12.965499314814675),operational,100,2020-10-24,2025-02-11 12:00:00,NH-038
SL-3717,POINT (77.6348376339134 12.962853930783492),operational,150,2017-11-19,2019-07-29 12:00:00,NH-038
SL-3718,POINT (77.63202788140603 12.962041609140783),operational,100,2024-12-14,2025-07-08 12:00:00,NH-038
SL-3719,POINT (77.63307362627275 12.966439374431681),maintenance_required,150,2020-02-07,2022-04-07 12:00:00,NH-038
SL-3720,POINT (77.62607966725193 12.96203842728469),operational,150,2018-10-25,2019-10-19 12:00:00,NH-038
SL-3721,POINT (77.63287088353603 12.96732841579354),operational,200,2023-03-20,2025-07-17 12:00:00,NH-038
SL-3722,POINT (77.63994248506805 12.977696490406952),operational,150,2021-12-02,2025-12-24 12:00:00,NH-038
SL-3723,POINT (77.6303299135947 12.962585887632837),operational,100,2024-03-13,2025-05-12 12:00:00,NH-038
SL-3724,POINT (77.62649460491934 12.967429387387607),operational,250,2022-02-25,2025-09-09 12:00:00,NH-038
SL-3725,POINT (77.62835280417266 12.96162617053844),operational,150,2022-09-05,2024-12-15 12:00:00,NH-038
SL-3726,POINT (77.62537207647371 12.962124956094163),operational,150,2023-01-04,2024-05-23 12:00:00,NH-038
SL-3727,POINT (77.63910183928165 12.977516088699467),operational,100,2023-11-23,2024-04-07 12:00:00,NH-038
SL-3728,POINT (77.6338850020602 12.968909620918224),operational,250,2018-06-04,2021-05-19 12:00:00,NH-038
SL-3729,POINT (77.62723409703507 12.967833173277953),operational,250,2024-01-26,2024-08-02 12:00:00,NH-038
SL-3730,POINT (77.62662720431771 12.968100817001565),operational,250,2017-04-10,2018-04-20 12:00:00,NH-038
SL-3731,POINT (77.6255571741731 12.969390897764667),operational,200,2019-06-08,2026-01-06 12:00:00,NH-038
SL-3732,POINT (77.62821778979949 12.967804366559674),operational,250,2020-08-10,2025-04-26 12:00:00,NH-038
SL-3733,POINT (77.62652665846917 12.964207629158015),operational,150,2022-03-09,2025-06-13 12:00:00,NH-038
SL-3734,POINT (77.63933709740797 12.976157859789167),operational,250,2021-07-27,2022-04-10 12:00:00,NH-038
SL-3735,POINT (77.631282817568 12.968665437814142),operational,100,2016-08-05,2022-07-30 12:00:00,NH-038
SL-3736,POINT (77.62532441716998 12.967155577393727),operational,150,2018-06-22,2019-09-14 12:00:00,NH-038
SL-3737,POINT (77.63122160851181 12.968709038648099),operational,250,2019-04-03,2022-08-27 12:00:00,NH-038
SL-3738,POINT (77.63013882614788 12.963515694370814),maintenance_required,200,2020-12-09,2022-01-12 12:00:00,NH-038
SL-3739,POINT (77.62615899409185 12.967245170057526),operational,150,2021-05-22,2023-12-13 12:00:00,NH-038
SL-3740,POINT (77.63499623046295 12.969893126344399),operational,200,2021-12-03,2025-01-25 12:00:00,NH-038
SL-3741,POINT (77.63483621919235 12.963230729003119),maintenance_required,100,2020-11-21,2024-03-11 12:00:00,NH-038
SL-3742,POINT (77.62568215447453 12.970946600754967),operational,250,2017-02-25,2024-01-28 12:00:00,NH-038
SL-3743,POINT (77.63180193537215 12.966687078951333),operational,150,2022-12-21,2025-10-30 12:00:00,NH-038
SL-3744,POINT (77.63019990230939 12.968943242369074),faulty,150,2017-10-24,2022-09-15 12:00:00,NH-038
SL-3745,POINT (77.63538783103407 12.96216570577813),operational,100,2019-10-01,2020-08-14 12:00:00,NH-038
SL-3746,POINT (77.62471648910643 12.967709262742387),operational,100,2017-04-08,2020-04-06 12:00:00,NH-038
SL-3747,POINT (77.62492187117677 12.967985240437027),operational,100,2017-06-18,2019-07-21 12:00:00,NH-038
SL-3748,POINT (77.62593456236372 12.96276118135566),operational,250,2017-05-30,2019-11-25 12:00:00,NH-038
SL-3749,POINT (77.62671984204025 12.967334454233491),operational,250,2018-01-25,2018-09-03 12:00:00,NH-038
SL-3750,POINT (77.628338186944 12.96582093031491),operational,100,2024-08-06,2025-11-21 12:00:00,NH-038
SL-3751,POINT (77.6282219194671 12.967139407660227),operational,200,2018-10-28,2025-04-10 12:00:00,NH-038
SL-3752,POINT (77.62582511030581 12.970785703678448),operational,250,2024-10-02,2026-02-20 12:00:00,NH-038
SL-3753,POINT (77.63066544278686 12.967112458591314),operational,100,2022-08-18,2023-06-16 12:00:00,NH-038
SL-3754,POINT (77.62913893367198 12.962165940332598),operational,100,2019-06-15,2023-12-24 12:00:00,NH-038
SL-3755,POINT (77.62658100386274 12.964921976646984),operational,100,2017-02-06,2021-05-01 12:00:00,NH-038
SL-3756,POINT (77.63756939417445 12.974316389628042),operational,100,2024-11-01,2025-11-29 12:00:00,NH-038
SL-3757,POINT (77.6354931767583 12.961266285096091),operational,100,2022-10-12,2022-11-22 12:00:00,NH-038
SL-3758,POINT (77.63330912741858 12.964642779874502),operational,250,2024-12-09,2025-09-14 12:00:00,NH-038
SL-3759,POINT (77.63376360540329 12.964920187928877),operational,200,2024-11-29,2025-04-01 12:00:00,NH-038
SL-3760,POINT (77.62814702232794 12.969417956443879),operational,150,2016-09-17,2016-12-04 12:00:00,NH-038
SL-3761,POINT (77.62622007603505 12.968703097633568),operational,250,2021-03-15,2021-05-23 12:00:00,NH-038
SL-3762,POINT (77.62538101501781 12.969514584013472),operational,200,2020-03-23,2021-04-14 12:00:00,NH-038
SL-3763,POINT (77.62613963081475 12.96894099482464),operational,250,2019-09-08,2020-01-14 12:00:00,NH-038
SL-3764,POINT (77.63013026625894 12.961863913365919),maintenance_required,200,2023-11-09,2025-04-14 12:00:00,NH-038
SL-3765,POINT (77.63068644176361 12.96475922017447),operational,250,2023-11-05,2025-01-06 12:00:00,NH-038
SL-3766,POINT (77.63385277217128 12.96800289834719),operational,200,2020-08-02,2021-12-29 12:00:00,NH-038
SL-3767,POINT (77.62471077362069 12.97054525294495),operational,250,2022-11-20,2024-08-30 12:00:00,NH-038
SL-3768,POINT (77.63956690245078 12.977049293784308),operational,150,2022-08-13,2023-08-14 12:00:00,NH-038
SL-3769,POINT (77.63169218596657 12.96770577430553),operational,200,2018-01-31,2025-08-12 12:00:00,NH-038
SL-3770,POINT (77.62510513918832 12.965711387700608),operational,100,2024-08-16,2025-02-16 12:00:00,NH-038
SL-3771,POINT (77.63092214541786 12.969503840298222),faulty,150,2019-05-27,2023-04-30 12:00:00,NH-038
SL-3772,POINT (77.63229100836983 12.962847447512715),faulty,150,2022-05-05,2026-01-05 12:00:00,NH-038
SL-3773,POINT (77.63704972201396 12.973216258292103),operational,100,2025-01-21,2025-04-08 12:00:00,NH-038
SL-3774,POINT (77.64044455890756 12.978275237895229),maintenance_required,150,2024-09-26,2025-04-14 12:00:00,NH-038
SL-3775,POINT (77.62595582131983 12.9672596934681),operational,150,2020-11-26,2022-05-02 12:00:00,NH-038
SL-3776,POINT (77.62703950589543 12.961377507893976),faulty,200,2024-09-11,2025-04-09 12:00:00,NH-038
SL-3777,POINT (77.62652265344269 12.966053306511151),operational,250,2025-02-25,2025-03-20 12:00:00,NH-038
SL-3778,POINT (77.63229554864121 12.968755897882003),operational,150,2024-11-10,2025-04-21 12:00:00,NH-038
SL-3779,POINT (77.62567670856264 12.962593886744832),operational,100,2019-11-17,2022-08-05 12:00:00,NH-038
SL-3780,POINT (77.63161533031669 12.96782973839907),operational,150,2017-02-25,2017-06-13 12:00:00,NH-038
SL-3781,POINT (77.63008006094387 12.969805871145114),operational,200,2017-08-07,2018-03-06 12:00:00,NH-038
SL-3782,POINT (77.62685544876616 12.962257665006543),operational,150,2023-12-01,2024-03-13 12:00:00,NH-038
SL-3783,POINT (77.62943020310401 12.9659864358475),operational,150,2018-09-01,2023-12-15 12:00:00,NH-038
SL-3784,POINT (77.63058787637756 12.96764308172749),operational,100,2022-01-25,2022-03-16 12:00:00,NH-038
SL-3785,POINT (77.62474432669158 12.969574355865893),operational,100,2023-09-26,2024-10-31 12:00:00,NH-038
SL-3786,POINT (77.62630864907612 12.970324821190147),maintenance_required,150,2024-08-04,2024-11-27 12:00:00,NH-038
SL-3787,POINT (77.63994629009655 12.979792479913106),operational,250,2018-05-13,2023-12-05 12:00:00,NH-038
SL-3788,POINT (77.62864779735628 12.966428470485635),operational,100,2018-12-20,2024-12-14 12:00:00,NH-038
SL-3789,POINT (77.62962679005638 12.96535061800536),operational,200,2020-10-03,2024-10-31 12:00:00,NH-038
SL-3790,POINT (77.63119565419008 12.969287162346427),operational,250,2023-05-19,2024-08-30 12:00:00,NH-038
SL-3791,POINT (77.63353852231313 12.967293320083016),operational,150,2018-10-12,2024-06-10 12:00:00,NH-038
SL-3792,POINT (77.62838810812164 12.969821993519513),operational,100,2021-10-17,2025-11-18 12:00:00,NH-038
SL-3793,POINT (77.63123974388903 12.961895633184266),operational,250,2016-04-10,2025-06-20 12:00:00,NH-038
SL-3794,POINT (77.62988627654639 12.963929547474512),operational,200,2016-07-15,2022-07-28 12:00:00,NH-038
SL-3795,POINT (77.63793373948917 12.97460509992263),operational,100,2019-08-11,2022-09-18 12:00:00,NH-038
SL-3796,POINT (77.62795413851555 12.970581152881792),operational,250,2019-04-05,2022-08-02 12:00:00,NH-038
SL-3797,POINT (77.62665041144267 12.966759255009576),operational,250,2018-12-20,2020-01-11 12:00:00,NH-038
SL-3798,POINT (77.66574964162649 12.975515699687346),maintenance_required,200,2022-10-27,2025-12-06 12:00:00,NH-039
SL-3799,POINT (77.66410794311619 12.983020191346382),operational,200,2019-05-21,2022-07-18 12:00:00,NH-039
SL-3800,POINT (77.66307114933784 12.97521192076326),maintenance_required,200,2018-08-28,2021-07-25 12:00:00,NH-039
SL-3801,POINT (77.65301501273744 12.964223825313285),operational,100,2023-06-17,2025-11-10 12:00:00,NH-039
SL-3802,POINT (77.65327477490167 12.96356614657702),operational,200,2019-03-03,2019-04-27 12:00:00,NH-039
SL-3803,POINT (77.65415162268351 12.963666582624333),operational,100,2017-09-01,2018-09-06 12:00:00,NH-039
SL-3804,POINT (77.65935229137726 12.972402349333882),operational,150,2024-06-27,2025-07-18 12:00:00,NH-039
