light_id,season,avg_temperature_c,rainfall_mm,failure_risk_score,predicted_failure_date
SL-3973,summer,36.29,18.6,0.71,2026-01-16
SL-3973,winter,20.38,6.52,0.27,
SL-3974,monsoon,27.61,219.6,0.99,2025-12-03
SL-3974,summer,34.66,19.54,0.79,2025-12-11
SL-3974,winter,24.58,12.21,0.55,2025-12-11
SL-3975,monsoon,25.8,247.28,0.99,2025-12-04
SL-3975,summer,33.28,36.61,0.82,2025-12-23
SL-3975,winter,23.62,9.62,0.38,
SL-3976,monsoon,25.78,217.76,0.99,2025-12-03
SL-3976,summer,35.05,33.86,0.88,2025-12-08
SL-3976,winter,24.57,14.16,0.61,2026-01-02
SL-3977,monsoon,25.28,208.02,0.99,2025-12-04
SL-3977,summer,35.27,15.9,0.72,2026-01-21
SL-3977,winter,20.59,13.56,0.4,
SL-3978,monsoon,29.95,189.56,0.8,
SL-3978,summer,32.51,28.72,0.62,
SL-3978,winter,18.28,11.01,0.36,
SL-3979,monsoon,26.49,154.39,0.99,2025-12-04
SL-3979,summer,33.19,27.78,0.79,2025-12-31
SL-3979,winter,20.06,6.44,0.35,
SL-3980,monsoon,26.14,164.67,0.99,2025-12-04
SL-3980,summer,35.22,22.14,0.83,2025-12-24
SL-3980,winter,24.98,14.7,0.51,2025-12-16
SL-3981,monsoon,27.79,188.68,0.92,2025-12-15
SL-3981,summer,32.77,22.61,0.71,2026-01-12
SL-3981,winter,20.87,18.48,0.51,2026-02-23
SL-3982,monsoon,29.61,244.74,0.77,2025-12-26
SL-3982,summer,33.97,34.11,0.56,2026-02-19
SL-3982,winter,18.93,9.81,0.33,
SL-3983,monsoon,29.8,166.29,0.98,2025-12-03
SL-3983,summer,33.78,24.49,0.75,2025-12-13
SL-3983,winter,19.76,8.52,0.49,
SL-3984,monsoon,27.66,169.34,0.99,2025-12-04
SL-3984,summer,33.67,38.97,0.83,2025-12-30
SL-3984,winter,24.76,19.69,0.52,2026-02-05
SL-3985,monsoon,26.54,236.33,0.82,
SL-3985,summer,34.01,38.45,0.66,
SL-3985,winter,23.53,9.03,0.43,
SL-3986,monsoon,28.86,244.69,0.99,2025-12-04
SL-3986,summer,35.92,38.25,0.89,2025-12-09
SL-3986,winter,23.26,11.3,0.52,2025-12-28
SL-3987,monsoon,27.05,171.46,0.96,2025-12-05
SL-3987,summer,32.31,35.9,0.77,2025-12-25
SL-3987,winter,19.75,15.18,0.45,
SL-3988,monsoon,27.37,248.24,0.98,2025-12-04
SL-3988,summer,33.74,22.4,0.83,2025-12-17
SL-3988,winter,18.55,17.85,0.37,
SL-3989,monsoon,26.87,239.24,0.86,2025-12-09
SL-3989,summer,34.73,38.29,0.67,2026-01-21
SL-3989,winter,24.96,14.6,0.53,2026-01-31
SL-3990,monsoon,28.02,229.26,0.85,
SL-3990,summer,32.43,20.76,0.69,
SL-3990,winter,21.56,13.29,0.46,
SL-3991,monsoon,27.01,235.23,0.96,2025-12-08
SL-3991,summer,34.42,35.57,0.75,2026-01-12
SL-3991,winter,22.96,15.66,0.35,
SL-3992,monsoon,25.07,207.75,0.99,2025-12-03
SL-3992,summer,33.64,26.96,0.85,2025-12-04
SL-3992,winter,20.34,8.05,0.48,
SL-3993,monsoon,29.79,227.81,0.96,2025-12-09
SL-3993,summer,32.17,18.69,0.77,2026-01-10
SL-3993,winter,21.33,19.38,0.41,
SL-3994,monsoon,25.13,241.96,0.78,2025-12-27
SL-3994,summer,33.81,36.65,0.71,2026-01-10
SL-3994,winter,21.06,8.28,0.37,
SL-3995,monsoon,27.88,233.79,0.93,2025-12-09
SL-3995,summer,34.96,27.92,0.7,2026-01-07
SL-3995,winter,24.51,12.18,0.53,2025-12-27
SL-3996,monsoon,25.66,155.49,0.86,2025-12-27
SL-3996,summer,32.94,35.28,0.61,2026-01-26
SL-3996,winter,23.41,5.23,0.48,
SL-3997,monsoon,25.46,177.26,0.94,2025-12-08
SL-3997,summer,37.96,16.03,0.69,2026-01-02
SL-3997,winter,23.56,11.45,0.38,
SL-3998,monsoon,27.28,228.34,0.97,2025-12-07
SL-3998,summer,36.7,29.87,0.82,2025-12-15
SL-3998,winter,19.4,5.98,0.51,2026-01-06
SL-3999,monsoon,25.65,178.61,0.99,2025-12-04
SL-3999,summer,36.63,22.97,0.66,2026-01-14
SL-3999,winter,23.44,12.6,0.49,
SL-4000,monsoon,28.32,167.46,0.91,2025-12-14
SL-4000,summer,35.74,29.67,0.78,2025-12-27
SL-4000,winter,19.25,9.97,0.45,
SL-4001,monsoon,29.55,156.92,0.96,2025-12-03
SL-4001,summer,34.09,24.23,0.64,2025-12-11
SL-4001,winter,24.77,19.15,0.48,
SL-4002,monsoon,25.59,155.7,0.91,2025-12-11
SL-4002,summer,35.02,29.07,0.55,2026-02-06
SL-4002,winter,24.96,7.56,0.33,
SL-4003,monsoon,26.3,237.33,0.95,2025-12-05
SL-4003,summer,35.94,21.23,0.73,2025-12-27
SL-4003,winter,21.0,15.03,0.4,
SL-4004,monsoon,29.48,219.27,0.9,2025-12-17
SL-4004,summer,32.5,16.6,0.81,2026-01-02
SL-4004,winter,18.76,10.07,0.5,
SL-4005,monsoon,26.82,207.27,0.97,
SL-4005,summer,32.93,24.78,0.81,
SL-4005,winter,21.06,15.55,0.46,
SL-4006,monsoon,27.85,215.59,0.99,2025-12-03
SL-4006,summer,32.34,20.48,0.83,2025-12-29
SL-4006,winter,24.95,7.03,0.53,2026-01-25
SL-4007,monsoon,28.91,152.43,0.9,2025-12-14
SL-4007,summer,34.82,29.58,0.84,2025-12-21
SL-4007,winter,21.26,18.14,0.47,
SL-4008,monsoon,28.74,217.21,0.99,2025-12-03
SL-4008,summer,35.56,19.64,0.92,2025-12-10
SL-4008,winter,19.58,14.53,0.56,2025-12-20
SL-4009,monsoon,27.34,166.51,0.94,2025-12-12
SL-4009,summer,35.6,32.85,0.74,2025-12-06
SL-4009,winter,19.22,11.26,0.45,
SL-4010,monsoon,29.45,192.78,0.99,2025-12-04
SL-4010,summer,35.86,33.11,0.7,2025-12-30
SL-4010,winter,23.46,19.07,0.49,
SL-4011,monsoon,29.99,210.89,0.88,2025-12-07
SL-4011,summer,36.85,26.92,0.69,2025-12-28
SL-4011,winter,24.26,17.95,0.36,
SL-4012,monsoon,29.06,204.52,0.96,2025-12-05
SL-4012,summer,35.49,33.38,0.8,2026-01-03
SL-4012,winter,20.02,15.14,0.6,2026-01-10
SL-4013,monsoon,29.29,232.0,0.99,2025-12-04
SL-4013,summer,35.73,24.79,0.88,2025-12-04
SL-4013,winter,21.19,6.23,0.54,2025-12-17
SL-4014,monsoon,27.86,245.21,0.8,2025-12-09
SL-4014,summer,35.84,36.95,0.56,2026-02-19
SL-4014,winter,23.95,5.6,0.29,
SL-4015,monsoon,29.53,162.18,0.93,2025-12-13
SL-4015,summer,37.25,17.91,0.67,2026-01-03
SL-4015,winter,24.46,7.42,0.46,
SL-4016,monsoon,26.66,245.97,0.86,2025-12-12
SL-4016,summer,36.67,27.42,0.78,2026-01-01
SL-4016,winter,24.53,17.93,0.48,
SL-4017,monsoon,27.7,233.6,0.94,2025-12-13
SL-4017,summer,36.54,33.6,0.79,2026-01-04
SL-4017,winter,19.94,7.88,0.46,
SL-4018,monsoon,28.4,223.59,0.89,2025-12-09
SL-4018,summer,37.39,19.47,0.84,2025-12-10
SL-4018,winter,22.63,18.55,0.45,
SL-4019,monsoon,26.06,229.11,0.86,2025-12-08
SL-4019,summer,33.97,31.99,0.84,2025-12-15
SL-4019,winter,18.91,11.93,0.4,
SL-4020,monsoon,26.26,185.98,0.84,2025-12-23
SL-4020,summer,34.39,31.01,0.73,2026-01-01
SL-4020,winter,18.35,13.76,0.32,
SL-4021,monsoon,26.19,168.0,0.99,2025-12-04
SL-4021,summer,37.6,33.82,0.76,2025-12-26
SL-4021,winter,24.55,17.89,0.49,
SL-4022,monsoon,29.32,234.42,0.99,2025-12-03
SL-4022,summer,32.91,27.76,0.81,2025-12-24
SL-4022,winter,22.68,5.92,0.43,
SL-4023,monsoon,25.67,196.47,0.96,2025-12-07
SL-4023,summer,35.69,35.61,0.68,2026-01-29
SL-4023,winter,19.17,6.92,0.46,
SL-4024,monsoon,29.21,194.84,0.86,2025-12-16
SL-4024,summer,34.67,38.34,0.67,2025-12-17
SL-4024,winter,20.67,7.47,0.41,
SL-4025,monsoon,27.35,207.42,0.95,2025-12-08
SL-4025,summer,36.49,19.89,0.75,2026-01-04
SL-4025,winter,22.23,12.42,0.34,
SL-4026,monsoon,28.8,229.7,0.99,2025-12-03
SL-4026,summer,35.8,30.2,0.7,2026-01-07
SL-4026,winter,24.77,16.41,0.45,
SL-4027,monsoon,26.78,233.4,0.87,2025-12-24
SL-4027,summer,36.47,38.06,0.65,2025-12-18
SL-4027,winter,21.64,9.59,0.29,
SL-4028,monsoon,26.85,240.54,0.99,2025-12-03
SL-4028,summer,37.58,37.68,0.75,2025-12-18
SL-4028,winter,20.25,10.4,0.53,2026-02-13
SL-4029,monsoon,25.85,246.52,0.93,2025-12-03
SL-4029,summer,36.33,30.91,0.78,2026-01-06
SL-4029,winter,18.15,18.58,0.36,
SL-4030,monsoon,25.2,168.22,0.99,2025-12-04
SL-4030,summer,36.85,16.56,0.69,2025-12-21
SL-4030,winter,20.49,10.22,0.53,2026-01-09
SL-4031,monsoon,29.58,217.87,0.99,2025-12-03
SL-4031,summer,36.6,18.94,0.85,2025-12-17
SL-4031,winter,23.46,13.55,0.44,
SL-4032,monsoon,29.53,228.2,0.86,2025-12-23
SL-4032,summer,32.86,33.66,0.75,2025-12-18
SL-4032,winter,18.32,15.92,0.43,
SL-4033,monsoon,25.78,238.18,0.78,2025-12-11
SL-4033,summer,33.83,38.34,0.63,2026-01-31
SL-4033,winter,18.76,17.5,0.4,
SL-4034,monsoon,25.91,218.46,0.99,2025-12-03
SL-4034,summer,33.61,26.94,0.68,2026-01-03
SL-4034,winter,23.97,7.86,0.49,
SL-4035,monsoon,26.23,238.32,0.86,2025-12-25
SL-4035,summer,33.16,35.31,0.73,2025-12-23
SL-4035,winter,21.27,7.14,0.48,
SL-4036,monsoon,26.91,198.27,0.96,2025-12-06
SL-4036,summer,35.71,19.07,0.62,2025-12-28
SL-4036,winter,18.07,10.22,0.45,
SL-4037,monsoon,25.77,237.83,0.95,2025-12-07
SL-4037,summer,36.12,21.0,0.84,2025-12-16
SL-4037,winter,18.22,19.7,0.36,
SL-4038,monsoon,28.62,228.78,0.98,2025-12-05
SL-4038,summer,35.55,28.43,0.7,2025-12-13
SL-4038,winter,21.94,15.87,0.54,2026-02-06
SL-4039,monsoon,28.07,176.26,0.92,2025-12-05
SL-4039,summer,35.19,20.19,0.76,2026-01-09
SL-4039,winter,20.65,12.19,0.43,
SL-4040,monsoon,26.78,180.69,0.86,2025-12-10
SL-4040,summer,33.07,16.31,0.72,2025-12-20
SL-4040,winter,20.92,15.76,0.47,
SL-4041,monsoon,25.68,215.38,0.99,2025-12-04
SL-4041,summer,34.02,36.16,0.71,2025-12-23
SL-4041,winter,21.65,5.61,0.52,2025-12-14
SL-4042,monsoon,27.57,193.49,0.8,2025-12-17
SL-4042,summer,34.59,17.66,0.62,2026-01-19
SL-4042,winter,20.09,9.48,0.43,
SL-4043,monsoon,29.45,230.43,0.91,2025-12-17
SL-4043,summer,34.06,39.66,0.75,2025-12-24
SL-4043,winter,24.3,7.96,0.51,2025-12-08
SL-4044,monsoon,27.01,196.56,0.89,2025-12-07
SL-4044,summer,32.92,30.69,0.71,2026-01-18
SL-4044,winter,20.74,15.85,0.4,
SL-4045,monsoon,26.5,193.68,0.92,2025-12-16
SL-4045,summer,33.09,32.16,0.66,2026-01-10
SL-4045,winter,23.85,5.85,0.4,
SL-4046,monsoon,26.99,193.21,0.99,
SL-4046,summer,37.76,34.94,0.81,
SL-4046,winter,23.43,11.58,0.38,
SL-4047,monsoon,27.51,201.01,0.87,2025-12-26
SL-4047,summer,35.24,35.73,0.76,2025-12-16
SL-4047,winter,18.63,10.38,0.37,
SL-4048,monsoon,28.97,176.11,0.89,2025-12-07
SL-4048,summer,32.18,32.08,0.77,2026-01-01
SL-4048,winter,20.69,8.09,0.48,
SL-4049,monsoon,27.72,189.88,0.85,2025-12-08
SL-4049,summer,36.47,20.89,0.66,2025-12-08
SL-4049,winter,23.18,5.34,0.42,
SL-4050,monsoon,26.75,180.81,0.95,2025-12-09
SL-4050,summer,37.21,18.67,0.73,2026-01-01
SL-4050,winter,23.53,9.96,0.4,
SL-4051,monsoon,25.27,161.55,0.83,2025-12-29
SL-4051,summer,33.06,23.93,0.72,2026-01-06
SL-4051,winter,21.21,5.38,0.46,
SL-4052,monsoon,29.85,178.32,0.98,2025-12-05
SL-4052,summer,35.76,36.09,0.81,2026-01-03
SL-4052,winter,22.04,10.77,0.37,
SL-4053,monsoon,29.82,190.51,0.89,2025-12-21
SL-4053,summer,33.06,34.32,0.65,2026-01-30
SL-4053,winter,21.89,11.48,0.35,
SL-4054,monsoon,26.86,171.66,0.99,2025-12-03
SL-4054,summer,37.91,17.71,0.69,2025-12-23
SL-4054,winter,19.44,16.67,0.49,
SL-4055,monsoon,28.69,191.71,0.93,2025-12-06
SL-4055,summer,36.08,15.51,0.74,2025-12-16
SL-4055,winter,22.95,6.0,0.41,
SL-4056,monsoon,27.83,229.3,0.8,2025-12-11
SL-4056,summer,33.12,30.69,0.66,2026-01-26
SL-4056,winter,22.36,18.11,0.39,
SL-4057,monsoon,28.33,230.56,0.91,2025-12-17
SL-4057,summer,34.2,36.02,0.63,2026-02-01
SL-4057,winter,21.74,6.41,0.3,
SL-4058,monsoon,29.69,179.78,0.89,2025-12-16
SL-4058,summer,37.38,18.0,0.68,2026-01-10
SL-4058,winter,22.69,6.59,0.46,
SL-4059,monsoon,25.3,237.79,0.99,2025-12-04
SL-4059,summer,34.59,16.01,0.85,2025-12-19
SL-4059,winter,19.11,14.16,0.53,2026-01-22
SL-4060,monsoon,25.28,204.02,0.99,
SL-4060,summer,36.8,24.83,0.78,
SL-4060,winter,21.58,9.49,0.55,
SL-4061,monsoon,27.11,161.51,0.99,2025-12-03
SL-4061,summer,33.34,32.84,0.81,2025-12-07
SL-4061,winter,21.83,6.95,0.54,2025-12-07
SL-4062,monsoon,26.87,191.07,0.9,2025-12-08
SL-4062,summer,33.64,39.16,0.81,2025-12-30
SL-4062,winter,20.37,12.99,0.45,
SL-4063,monsoon,29.51,222.33,0.88,2025-12-04
SL-4063,summer,35.3,18.32,0.83,2025-12-31
SL-4063,winter,24.95,14.98,0.48,
SL-4064,monsoon,25.69,198.08,0.9,2025-12-10
SL-4064,summer,36.94,21.34,0.8,2026-01-07
SL-4064,winter,20.82,16.66,0.55,2026-02-16
SL-4065,monsoon,28.51,152.49,0.88,2025-12-20
SL-4065,summer,37.32,34.31,0.72,2026-01-16
SL-4065,winter,24.08,16.14,0.53,2026-02-17
SL-4066,monsoon,25.74,196.26,0.75,2026-01-05
SL-4066,summer,36.6,16.6,0.73,2025-12-09
SL-4066,winter,24.96,7.5,0.26,
SL-4067,monsoon,25.41,211.85,0.94,2025-12-04
SL-4067,summer,35.62,23.94,0.79,2025-12-12
SL-4067,winter,19.24,13.6,0.46,
SL-4068,monsoon,25.25,189.1,0.74,2025-12-29
SL-4068,summer,37.79,21.81,0.71,2026-01-02
SL-4068,winter,24.15,13.88,0.28,
SL-4069,monsoon,28.92,203.54,0.99,2025-12-03
SL-4069,summer,32.99,24.94,0.76,2026-01-01
SL-4069,winter,24.7,9.81,0.62,2026-02-06
SL-4070,monsoon,25.52,185.62,0.86,2025-12-07
SL-4070,summer,37.93,19.4,0.7,2025-12-11
SL-4070,winter,19.08,6.41,0.45,
SL-4071,monsoon,25.15,244.59,0.91,2025-12-09
SL-4071,summer,37.82,30.62,0.77,2025-12-13
SL-4071,winter,18.69,8.75,0.43,
SL-4072,monsoon,27.22,173.97,0.96,
SL-4072,summer,34.5,34.64,0.73,
SL-4072,winter,22.8,16.71,0.51,
SL-4073,monsoon,25.82,171.95,0.99,2025-12-04
SL-4073,summer,34.9,18.63,0.82,2025-12-31
SL-4073,winter,23.67,12.8,0.49,
SL-4074,monsoon,25.94,221.23,0.97,2025-12-08
SL-4074,summer,37.87,32.55,0.74,2026-01-17
SL-4074,winter,20.19,10.45,0.38,
SL-4075,monsoon,27.75,226.35,0.8,2025-12-10
SL-4075,summer,36.83,33.78,0.68,2026-01-22
SL-4075,winter,22.39,16.32,0.37,
SL-4076,monsoon,26.18,210.67,0.97,2025-12-06
SL-4076,summer,33.73,23.54,0.78,2025-12-22
SL-4076,winter,19.06,5.21,0.51,2026-01-12
SL-4077,monsoon,25.22,165.8,0.94,2025-12-05
SL-4077,summer,35.18,20.23,0.69,2025-12-19
SL-4077,winter,20.83,6.72,0.37,
SL-4078,monsoon,25.66,229.13,0.95,2025-12-10
SL-4078,summer,33.43,28.6,0.84,2025-12-24
SL-4078,winter,24.37,6.53,0.48,
SL-4079,monsoon,27.33,166.61,0.99,2025-12-03
SL-4079,summer,33.26,28.53,0.78,2025-12-10
SL-4079,winter,24.99,10.17,0.47,
SL-4080,monsoon,25.58,203.92,0.93,
SL-4080,summer,33.33,30.42,0.59,
SL-4080,winter,18.6,6.98,0.39,
SL-4081,monsoon,29.22,229.35,0.9,2025-12-14
SL-4081,summer,35.36,27.55,0.67,2026-01-19
SL-4081,winter,22.63,8.62,0.49,
SL-4082,monsoon,27.18,197.04,0.99,
SL-4082,summer,32.5,27.68,0.8,
SL-4082,winter,22.57,7.39,0.49,
SL-4083,monsoon,25.35,176.88,0.9,2025-12-15
SL-4083,summer,35.09,39.27,0.75,2025-12-12
SL-4083,winter,21.28,12.73,0.45,
SL-4084,monsoon,25.89,245.21,0.87,2025-12-06
SL-4084,summer,35.54,38.1,0.77,2026-01-10
SL-4084,winter,24.23,14.26,0.48,
SL-4085,monsoon,26.7,174.68,0.95,2025-12-09
SL-4085,summer,34.14,33.05,0.74,2025-12-26
SL-4085,winter,23.25,17.6,0.51,2026-01-05
SL-4086,monsoon,29.46,239.14,0.99,2025-12-04
SL-4086,summer,35.69,23.96,0.86,2025-12-25
SL-4086,winter,24.76,17.56,0.57,2026-01-18
SL-4087,monsoon,28.75,199.59,0.85,2025-12-26
SL-4087,summer,33.86,22.49,0.83,2025-12-10
SL-4087,winter,20.79,5.0,0.43,
SL-4088,monsoon,27.28,191.84,0.85,2025-12-28
SL-4088,summer,36.09,34.42,0.8,2025-12-04
SL-4088,winter,18.33,10.79,0.37,
SL-4089,monsoon,26.52,192.53,0.89,2025-12-18
SL-4089,summer,35.71,20.61,0.67,2026-01-03
SL-4089,winter,21.39,19.58,0.5,
SL-4090,monsoon,25.2,175.02,0.86,2025-12-14
SL-4090,summer,36.13,22.69,0.81,2025-12-15
SL-4090,winter,24.08,17.9,0.43,
SL-4091,monsoon,27.41,152.79,0.9,2025-12-10
SL-4091,summer,36.28,20.28,0.72,2026-01-04
SL-4091,winter,18.46,6.33,0.44,
SL-4092,monsoon,25.17,208.47,0.89,2025-12-21
SL-4092,summer,36.19,16.38,0.66,2026-01-28
SL-4092,winter,19.94,11.83,0.52,2026-02-10
SL-4093,monsoon,29.77,152.45,0.99,2025-12-04
SL-4093,summer,35.85,22.4,0.73,2026-01-03
SL-4093,winter,19.68,19.04,0.5,
SL-4094,monsoon,26.53,179.15,0.84,2025-12-29
SL-4094,summer,35.02,39.16,0.71,2025-12-06
SL-4094,winter,19.09,8.33,0.44,
SL-4095,monsoon,28.44,223.35,0.9,2025-12-13
SL-4095,summer,37.57,34.78,0.76,2025-12-26
SL-4095,winter,20.68,6.25,0.36,
SL-4096,monsoon,27.46,240.8,0.88,2025-12-18
SL-4096,summer,35.7,37.39,0.66,2025-12-08
SL-4096,winter,24.56,13.0,0.5,
SL-4097,monsoon,27.11,221.78,0.89,2025-12-16
SL-4097,summer,36.15,17.36,0.66,2026-01-24
SL-4097,winter,23.73,16.75,0.46,
SL-4098,monsoon,29.92,244.78,0.89,2025-12-19
SL-4098,summer,32.41,25.49,0.84,2025-12-15
SL-4098,winter,20.92,5.59,0.42,
SL-4099,monsoon,28.73,159.94,0.93,2025-12-04
SL-4099,summer,35.7,32.18,0.7,2026-01-11
SL-4099,winter,22.93,12.53,0.5,
SL-4100,monsoon,25.53,195.92,0.97,2025-12-03
SL-4100,summer,34.5,22.71,0.67,2026-01-14
SL-4100,winter,22.89,5.35,0.5,
SL-4101,monsoon,26.55,220.9,0.97,2025-12-05
SL-4101,summer,33.29,19.23,0.68,2025-12-31
SL-4101,winter,24.78,16.72,0.37,
SL-4102,monsoon,25.91,210.18,0.84,2025-12-28
SL-4102,summer,37.63,26.31,0.71,2026-01-09
SL-4102,winter,23.08,17.79,0.37,
SL-4103,monsoon,26.34,222.82,0.99,2025-12-03
SL-4103,summer,35.33,38.49,0.73,2026-01-01
SL-4103,winter,24.42,9.64,0.5,
SL-4104,monsoon,26.42,154.17,0.85,2025-12-14
SL-4104,summer,32.58,25.6,0.66,2026-02-01
SL-4104,winter,22.81,6.86,0.35,
SL-4105,monsoon,29.71,243.51,0.94,2025-12-04
SL-4105,summer,35.83,32.22,0.68,2026-01-26
SL-4105,winter,21.44,11.67,0.41,
SL-4106,monsoon,26.94,233.23,0.99,
SL-4106,summer,33.34,18.77,0.78,
SL-4106,winter,24.3,17.06,0.5,
SL-4107,monsoon,26.95,183.09,0.98,2025-12-04
SL-4107,summer,35.98,37.36,0.69,2025-12-19
SL-4107,winter,23.13,6.87,0.52,2026-02-04
SL-4108,monsoon,26.83,182.23,0.99,2025-12-04
SL-4108,summer,32.08,37.13,0.83,2025-12-27
SL-4108,winter,21.6,14.03,0.51,2026-01-29
SL-4109,monsoon,27.29,159.26,0.98,2025-12-05
SL-4109,summer,35.84,35.87,0.79,2026-01-04
SL-4109,winter,22.53,9.94,0.36,
SL-4110,monsoon,29.42,167.89,0.89,2025-12-18
SL-4110,summer,32.08,27.71,0.72,2025-12-10
SL-4110,winter,20.3,19.26,0.5,
SL-4111,monsoon,28.51,241.19,0.86,2025-12-05
SL-4111,summer,37.31,35.3,0.7,2026-01-07
SL-4111,winter,23.83,12.95,0.45,
SL-4112,monsoon,28.88,175.43,0.93,2025-12-08
SL-4112,summer,33.43,24.3,0.68,2026-01-06
SL-4112,winter,19.9,5.13,0.5,
SL-4113,monsoon,27.97,174.36,0.96,2025-12-04
SL-4113,summer,34.78,36.17,0.84,2025-12-26
SL-4113,winter,22.64,10.91,0.43,
SL-4114,monsoon,27.91,203.36,0.89,2025-12-07
SL-4114,summer,33.78,22.06,0.62,2026-01-21
SL-4114,winter,24.69,8.83,0.45,
SL-4115,monsoon,29.32,193.76,0.82,2025-12-21
SL-4115,summer,35.35,30.78,0.71,2026-01-18
SL-4115,winter,18.08,18.31,0.3,
SL-4116,monsoon,26.29,220.77,0.99,2025-12-04
SL-4116,summer,37.26,28.77,0.71,2025-12-16
SL-4116,winter,22.32,9.07,0.53,2026-02-16
SL-4117,monsoon,28.17,220.53,0.93,2025-12-05
SL-4117,summer,33.43,18.97,0.66,2025-12-05
SL-4117,winter,21.44,5.46,0.4,
SL-4118,monsoon,27.04,243.43,0.99,2025-12-04
SL-4118,summer,32.24,25.52,0.67,2026-01-25
SL-4118,winter,20.74,14.69,0.51,2026-02-23
SL-4119,monsoon,25.05,227.02,0.8,2025-12-17
SL-4119,summer,36.04,28.98,0.69,2026-01-17
SL-4119,winter,23.93,15.87,0.34,
SL-4120,monsoon,29.29,237.26,0.99,2025-12-04
SL-4120,summer,34.98,25.35,0.76,2026-01-06
SL-4120,winter,21.78,7.69,0.43,
SL-4121,monsoon,27.37,230.84,0.99,2025-12-04
SL-4121,summer,34.61,16.29,0.85,2025-12-21
SL-4121,winter,18.06,16.66,0.6,2026-01-13
SL-4122,monsoon,27.38,248.43,0.9,
SL-4122,summer,35.56,16.94,0.6,
SL-4122,winter,19.67,10.26,0.44,
SL-4123,monsoon,28.38,169.73,0.99,2025-12-03
SL-4123,summer,37.32,19.39,0.8,2026-01-01
SL-4123,winter,22.52,7.85,0.54,2025-12-11
SL-4124,monsoon,28.58,160.06,0.99,2025-12-04
SL-4124,summer,34.59,37.76,0.9,2025-12-20
SL-4124,winter,24.82,10.02,0.58,2026-02-06
SL-4125,monsoon,28.89,157.1,0.99,2025-12-03
SL-4125,summer,33.0,35.0,0.76,2025-12-13
SL-4125,winter,22.28,13.95,0.47,
SL-4126,monsoon,29.17,188.21,0.99,2025-12-03
SL-4126,summer,33.15,22.84,0.88,2025-12-11
SL-4126,winter,20.21,17.42,0.57,2026-01-27
SL-4127,monsoon,27.55,172.21,0.96,2025-12-09
SL-4127,summer,32.57,29.4,0.67,2025-12-27
SL-4127,winter,18.65,13.4,0.35,
SL-4128,monsoon,25.27,217.62,0.99,2025-12-03
SL-4128,summer,37.14,24.43,0.77,2025-12-24
SL-4128,winter,22.51,13.27,0.63,2025-12-25
SL-4129,monsoon,29.15,204.16,0.83,2025-12-28
SL-4129,summer,35.66,29.03,0.76,2025-12-27
SL-4129,winter,21.37,18.51,0.32,
SL-4130,monsoon,27.67,241.95,0.98,2025-12-03
SL-4130,summer,32.74,19.54,0.74,2025-12-11
SL-4130,winter,21.83,11.62,0.38,
SL-4131,monsoon,28.65,217.47,0.86,2025-12-22
SL-4131,summer,33.12,16.79,0.76,2025-12-06
SL-4131,winter,19.84,8.34,0.55,2026-02-04
SL-4132,monsoon,25.34,237.39,0.97,2025-12-03
SL-4132,summer,35.38,30.91,0.69,2025-12-14
SL-4132,winter,23.57,18.81,0.53,2025-12-28
SL-4133,monsoon,28.69,242.66,0.99,
SL-4133,summer,32.42,27.06,0.78,
SL-4133,winter,23.63,9.15,0.37,
SL-4134,monsoon,26.52,159.38,0.85,2025-12-18
SL-4134,summer,35.44,32.91,0.82,2025-12-28
SL-4134,winter,21.22,16.08,0.47,
SL-4135,monsoon,27.81,197.96,0.87,2025-12-09
SL-4135,summer,36.1,37.05,0.84,2025-12-10
SL-4135,winter,22.09,7.14,0.43,
SL-4136,monsoon,27.6,192.96,0.98,2025-12-06
SL-4136,summer,34.33,29.34,0.67,2026-01-11
SL-4136,winter,22.29,10.23,0.42,
SL-4137,monsoon,27.89,151.86,0.99,
SL-4137,summer,37.0,34.71,0.82,
SL-4137,winter,21.44,15.58,0.35,
SL-4138,monsoon,26.0,169.17,0.86,2025-12-26
SL-4138,summer,33.34,26.4,0.67,2026-01-01
SL-4138,winter,18.8,12.81,0.48,
SL-4139,monsoon,29.84,231.07,0.99,2025-12-04
SL-4139,summer,32.61,24.31,0.76,2026-01-12
SL-4139,winter,23.24,11.9,0.52,2026-02-16
SL-4140,monsoon,26.83,231.36,0.89,2025-12-15
SL-4140,summer,36.06,29.4,0.74,2026-01-13
SL-4140,winter,21.91,10.28,0.4,
SL-4141,monsoon,29.21,248.37,0.93,2025-12-05
SL-4141,summer,33.05,34.17,0.82,2025-12-10
SL-4141,winter,20.41,6.82,0.39,
SL-4142,monsoon,26.59,152.53,0.91,2025-12-11
SL-4142,summer,37.24,35.45,0.75,2026-01-13
SL-4142,winter,21.45,18.55,0.47,
SL-4143,monsoon,25.54,151.62,0.99,2025-12-03
SL-4143,summer,33.18,30.09,0.68,2025-12-07
SL-4143,winter,18.41,5.9,0.46,
SL-4144,monsoon,25.5,228.62,0.96,2025-12-09
SL-4144,summer,32.28,25.43,0.68,2026-01-10
SL-4144,winter,20.72,19.29,0.53,2026-01-13
SL-4145,monsoon,25.59,164.91,0.96,2025-12-06
SL-4145,summer,33.17,18.46,0.67,2025-12-17
SL-4145,winter,22.9,14.93,0.4,
SL-4146,monsoon,26.27,180.5,0.87,2025-12-11
SL-4146,summer,36.18,39.42,0.71,2025-12-06
