light_id,location,status,wattage,installation_date,last_maintenance,neighborhood_id
SL-4379,POINT (77.59380445092168 13.005545208111434),operational,100,2018-11-30,2020-07-27 12:00:00,NH-044
SL-4380,POINT (77.59286069223096 13.008064428347792),operational,250,2017-02-11,2024-12-23 12:00:00,NH-044
SL-4381,POINT (77.59425427380387 13.006542538650598),operational,150,2016-11-04,2016-11-18 12:00:00,NH-044
SL-4382,POINT (77.58755302693082 13.005066505528417),operational,150,2017-02-25,2021-08-05 12:00:00,NH-044
SL-4383,POINT (77.58879437940338 13.004627186909433),operational,150,2016-05-11,2019-08-05 12:00:00,NH-044
SL-4384,POINT (77.59504536935484 13.00763879135426),operational,200,2023-06-27,2025-02-18 12:00:00,NH-044
SL-4385,POINT (77.59321825734953 13.006537586510976),maintenance_required,100,2021-10-07,2023-01-22 12:00:00,NH-044
SL-4386,POINT (77.58738261615991 13.005319126266466),operational,100,2016-08-25,2025-05-17 12:00:00,NH-044
SL-4387,POINT (77.59455364047834 12.993460460370665),operational,250,2021-06-08,2023-05-09 12:00:00,NH-044
SL-4388,POINT (77.58762193101681 13.003103777632262),operational,250,2022-10-06,2025-01-09 12:00:00,NH-044
SL-4389,POINT (77.59842835908863 12.993971969018537),operational,150,2019-05-13,2019-05-16 12:00:00,NH-044
SL-4390,POINT (77.59400264224723 12.999241898671706),operational,150,2016-09-22,2025-02-08 12:00:00,NH-044
SL-4391,POINT (77.58827089835836 13.00682728566114),operational,250,2022-12-21,2024-02-15 12:00:00,NH-044
SL-4392,POINT (77.59003974550839 12.988662499148912),operational,100,2021-05-29,2025-05-02 12:00:00,NH-044
SL-4393,POINT (77.59244108873881 12.993376889748518),operational,100,2021-06-30,2022-06-29 12:00:00,NH-044
SL-4394,POINT (77.58920343460642 13.004761429121132),operational,150,2024-09-12,2025-03-31 12:00:00,NH-044
SL-4395,POINT (77.59109270417436 13.007683658889423),operational,100,2023-01-24,2024-04-22 12:00:00,NH-044
SL-4396,POINT (77.58783791249127 13.006098756214158),operational,100,2017-06-24,2020-03-31 12:00:00,NH-044
SL-4397,POINT (77.59442260715322 12.995666876169146),operational,200,2019-01-09,2020-07-24 12:00:00,NH-044
SL-4398,POINT (77.59539283316177 12.997447098206521),operational,100,2024-08-05,2024-10-29 12:00:00,NH-044
SL-4399,POINT (77.59334220156776 12.999069814650221),operational,250,2019-04-21,2023-11-18 12:00:00,NH-044
SL-4400,POINT (77.59338503282402 13.007995962109502),operational,100,2018-07-30,2021-11-10 12:00:00,NH-044
SL-4401,POINT (77.59424332576802 13.008131603729453),operational,200,2016-02-28,2018-10-19 12:00:00,NH-044
SL-4402,POINT (77.5939374088579 12.998094152798254),operational,200,2015-12-19,2020-10-24 12:00:00,NH-044
SL-4403,POINT (77.5929568410347 12.996615317065876),maintenance_required,150,2019-01-10,2025-10-22 12:00:00,NH-044
SL-4404,POINT (77.59116357064478 12.99343979354197),operational,250,2017-03-29,2018-05-06 12:00:00,NH-044
SL-4405,POINT (77.59461066595406 12.995232383181987),operational,150,2023-03-30,2024-03-19 12:00:00,NH-044
SL-4406,POINT (77.5981771329324 12.995658895286729),operational,250,2017-12-19,2019-07-24 12:00:00,NH-044
SL-4407,POINT (77.59990455912742 12.999759394262933),operational,200,2022-07-19,2024-12-02 12:00:00,NH-044
SL-4408,POINT (77.59463033116697 12.996092994844114),operational,250,2017-09-04,2020-09-09 12:00:00,NH-044
SL-4409,POINT (77.59213007787136 12.991732753530039),operational,200,2021-12-12,2023-01-22 12:00:00,NH-044
SL-4410,POINT (77.59605841890428 12.995083209294965),maintenance_required,150,2017-09-08,2018-07-14 12:00:00,NH-044
SL-4411,POINT (77.59519543836709 12.994239029744609),operational,200,2019-06-22,2025-10-26 12:00:00,NH-044
SL-4412,POINT (77.5929829882966 12.992132747976049),operational,100,2019-02-27,2023-08-13 12:00:00,NH-044
SL-4413,POINT (77.59493644468863 12.997994236719782),operational,150,2017-10-29,2024-01-11 12:00:00,NH-044
SL-4414,POINT (77.59106675898045 12.990768826173307),operational,200,2016-01-24,2016-12-17 12:00:00,NH-044
SL-4415,POINT (77.59266392455494 13.00814455337863),operational,100,2018-10-04,2019-11-18 12:00:00,NH-044
SL-4416,POINT (77.5927031853912 12.996979318712288),operational,150,2017-09-20,2023-02-14 12:00:00,NH-044
SL-4417,POINT (77.58732792921121 13.00326861960805),operational,200,2019-10-15,2023-01-30 12:00:00,NH-044
SL-4418,POINT (77.59375197806732 13.000517339581954),operational,200,2017-03-31,2018-06-23 12:00:00,NH-044
SL-4419,POINT (77.60018935859783 12.999606491763057),faulty,200,2018-12-21,2019-08-16 12:00:00,NH-044
SL-4420,POINT (77.59836553606767 12.996532703524613),operational,250,2018-04-01,2019-03-30 12:00:00,NH-044
SL-4421,POINT (77.58984891096863 13.007748187522),operational,150,2021-02-11,2021-02-26 12:00:00,NH-044
SL-4422,POINT (77.59254138759289 13.007247921801874),operational,200,2021-02-26,2023-03-21 12:00:00,NH-044
SL-4423,POINT (77.58836160789733 13.004692791082206),faulty,250,2019-03-23,2019-04-17 12:00:00,NH-044
SL-4424,POINT (77.59360323193916 13.000133777700803),operational,100,2018-04-24,2022-10-21 12:00:00,NH-044
SL-4425,POINT (77.59309940223146 12.996908913252206),operational,100,2020-09-08,2020-09-24 12:00:00,NH-044
SL-4426,POINT (77.59542498325366 12.99278801221789),operational,250,2016-03-02,2019-07-23 12:00:00,NH-044
SL-4427,POINT (77.59431361229765 13.003982979997845),operational,100,2022-08-04,2022-11-25 12:00:00,NH-044
SL-4428,POINT (77.59234095719133 12.996905635817253),operational,150,2020-09-10,2023-07-05 12:00:00,NH-044
SL-4429,POINT (77.58553674830634 13.002186785857074),maintenance_required,150,2017-05-02,2025-03-23 12:00:00,NH-044
SL-4430,POINT (77.589615796099 13.006999320091552),operational,100,2024-08-16,2025-05-13 12:00:00,NH-044
SL-4431,POINT (77.58877315778686 13.004314470160933),operational,150,2019-08-31,2023-08-22 12:00:00,NH-044
SL-4432,POINT (77.59402433573395 12.99932975575798),operational,100,2021-05-17,2023-02-12 12:00:00,NH-044
SL-4433,POINT (77.59207508107508 13.006832320155983),operational,250,2022-01-07,2023-12-30 12:00:00,NH-044
SL-4434,POINT (77.59383274936776 13.007897916724282),operational,150,2016-03-23,2020-12-17 12:00:00,NH-044
SL-4435,POINT (77.59416692398997 13.000484611385366),operational,250,2021-08-01,2022-02-06 12:00:00,NH-044
SL-4436,POINT (77.5917220655737 13.007702610297493),operational,250,2020-11-21,2021-11-29 12:00:00,NH-044
SL-4437,POINT (77.59362719664695 13.00368747746271),faulty,200,2021-04-06,2024-08-20 12:00:00,NH-044
SL-4438,POINT (77.59279770262305 12.993744474826803),operational,150,2020-07-16,2023-01-30 12:00:00,NH-044
SL-4439,POINT (77.5974417764249 12.99334486264483),operational,250,2016-10-30,2023-03-03 12:00:00,NH-044
SL-4440,POINT (77.59051592096947 12.990187618089868),operational,250,2017-07-18,2018-10-26 12:00:00,NH-044
SL-4441,POINT (77.59273487177019 13.006184092108318),maintenance_required,250,2018-10-06,2021-04-13 12:00:00,NH-044
SL-4442,POINT (77.58448027462907 13.00026282932275),maintenance_required,250,2017-05-03,2025-03-23 12:00:00,NH-044
SL-4443,POINT (77.591674987029 12.990345276587037),operational,250,2017-02-11,2024-10-10 12:00:00,NH-044
SL-4444,POINT (77.59441535883177 12.991478268795692),operational,250,2016-03-30,2017-07-23 12:00:00,NH-044
SL-4445,POINT (77.5943904074719 12.995292040754814),operational,250,2023-01-26,2025-10-29 12:00:00,NH-044
SL-4446,POINT (77.59373734953951 12.993900082403094),operational,150,2023-04-13,2024-08-08 12:00:00,NH-044
SL-4447,POINT (77.59420074006458 12.993614279332062),operational,100,2016-02-16,2019-02-14 12:00:00,NH-044
SL-4448,POINT (77.5921366034732 12.994208299238993),operational,200,2020-01-04,2023-11-05 12:00:00,NH-044
SL-4449,POINT (77.6078647664968 13.00574026003602),maintenance_required,250,2023-08-11,2025-09-15 12:00:00,NH-045
SL-4450,POINT (77.60738474742445 13.005820248670094),operational,100,2019-12-22,2021-05-28 12:00:00,NH-045
SL-4451,POINT (77.6062236060301 13.002537430586976),operational,200,2019-05-13,2020-11-13 12:00:00,NH-045
SL-4452,POINT (77.60740934913507 13.010205315918927),operational,150,2024-03-14,2025-10-10 12:00:00,NH-045
SL-4453,POINT (77.60668529390249 13.012679752274908),operational,250,2016-11-07,2024-12-12 12:00:00,NH-045
SL-4454,POINT (77.60919404905094 13.00397145474163),maintenance_required,200,2024-06-22,2025-08-07 12:00:00,NH-045
SL-4455,POINT (77.61066780160229 13.006651916279582),operational,250,2023-12-17,2024-07-22 12:00:00,NH-045
SL-4456,POINT (77.60971340243626 13.008867477421301),operational,150,2017-03-17,2017-07-06 12:00:00,NH-045
SL-4457,POINT (77.61120642581805 13.002553113083305),operational,150,2016-12-28,2017-12-18 12:00:00,NH-045
SL-4458,POINT (77.60652150595382 13.012962156630762),operational,100,2024-09-07,2024-12-12 12:00:00,NH-045
SL-4459,POINT (77.60686060696956 13.01142028171988),operational,100,2017-11-04,2018-08-13 12:00:00,NH-045
SL-4460,POINT (77.6096305614578 13.006061014933167),operational,150,2019-10-22,2024-01-12 12:00:00,NH-045
SL-4461,POINT (77.60798657590605 13.005139337090956),operational,250,2024-05-28,2025-06-10 12:00:00,NH-045
SL-4462,POINT (77.6057705504324 13.004389834970494),operational,100,2020-07-25,2024-08-01 12:00:00,NH-045
SL-4463,POINT (77.60833633542654 13.005160900606347),operational,150,2018-12-04,2023-01-21 12:00:00,NH-045
SL-4464,POINT (77.6099942270341 13.002542539911783),operational,250,2021-04-22,2024-11-03 12:00:00,NH-045
SL-4465,POINT (77.61247834831221 13.006219034503244),operational,250,2023-04-18,2023-11-18 12:00:00,NH-045
SL-4466,POINT (77.61214985312157 13.004093686195212),operational,150,2024-09-22,2025-06-15 12:00:00,NH-045
SL-4467,POINT (77.61244544038041 13.004567690443313),operational,250,2018-05-10,2025-07-02 12:00:00,NH-045
SL-4468,POINT (77.61019612138665 13.005415693114129),operational,100,2016-11-28,2022-10-03 12:00:00,NH-045
SL-4469,POINT (77.6062725611458 13.002710851025965),operational,100,2017-04-12,2025-03-10 12:00:00,NH-045
SL-4470,POINT (77.61107875424133 13.002870082855008),maintenance_required,250,2024-01-13,2024-08-30 12:00:00,NH-045
SL-4471,POINT (77.61041404073656 13.005734686364546),operational,150,2022-06-03,2025-03-01 12:00:00,NH-045
SL-4472,POINT (77.60875397534342 13.009867569571085),maintenance_required,100,2022-10-27,2024-02-10 12:00:00,NH-045
SL-4473,POINT (77.60786877663574 13.00416120937946),operational,250,2023-10-17,2025-08-30 12:00:00,NH-045
SL-4474,POINT (77.61079598818559 13.005255258453213),maintenance_required,150,2019-05-22,2019-11-25 12:00:00,NH-045
SL-4475,POINT (77.60654885559727 13.003042143189528),operational,100,2018-09-22,2021-10-01 12:00:00,NH-045
SL-4476,POINT (77.60670587098414 13.012076281485106),operational,100,2020-05-09,2024-11-28 12:00:00,NH-045
SL-4477,POINT (77.60732138588625 13.008035441048717),operational,200,2024-11-01,2024-11-02 12:00:00,NH-045
SL-4478,POINT (77.60640995329912 13.007947330147353),operational,200,2020-04-15,2021-03-07 12:00:00,NH-045
SL-4479,POINT (77.61273072211372 12.99983408539835),operational,200,2021-10-03,2022-06-24 12:00:00,NH-045
SL-4480,POINT (77.61052737505493 13.006959366997284),operational,200,2022-07-19,2022-10-23 12:00:00,NH-045
SL-4481,POINT (77.60682930041017 13.00266181554037),faulty,100,2023-08-06,2024-11-08 12:00:00,NH-045
SL-4482,POINT (77.61072235215423 13.007139023847696),operational,100,2018-11-23,2024-02-19 12:00:00,NH-045
SL-4483,POINT (77.60631258763348 13.003930590055539),operational,150,2019-04-22,2022-07-12 12:00:00,NH-045
SL-4484,POINT (77.609240207814 13.002556651642577),faulty,100,2017-06-17,2025-04-28 12:00:00,NH-045
SL-4485,POINT (77.60727912344888 13.010675284785222),operational,100,2023-01-07,2023-05-29 12:00:00,NH-045
SL-4486,POINT (77.61285480674081 13.002516745164602),operational,250,2018-03-01,2022-08-14 12:00:00,NH-045
SL-4487,POINT (77.60741214897239 13.002846343929862),operational,150,2015-12-31,2021-09-19 12:00:00,NH-045
SL-4488,POINT (77.61058594963059 13.007497824762229),maintenance_required,200,2016-04-10,2017-03-25 12:00:00,NH-045
SL-4489,POINT (77.60788977284169 13.007332003608498),operational,250,2017-12-05,2023-11-21 12:00:00,NH-045
SL-4490,POINT (77.60901033053547 13.008543227388985),operational,150,2022-03-19,2023-08-29 12:00:00,NH-045
SL-4491,POINT (77.60988313918004 13.005983734449357),operational,150,2018-02-07,2021-08-24 12:00:00,NH-045
SL-4492,POINT (77.60978999924679 13.007392355662635),faulty,250,2017-01-05,2017-10-01 12:00:00,NH-045
SL-4493,POINT (77.61055582604153 13.004404077876528),operational,200,2020-02-01,2022-10-10 12:00:00,NH-045
SL-4494,POINT (77.60733389137162 13.002187786760178),operational,250,2017-05-07,2024-06-07 12:00:00,NH-045
SL-4495,POINT (77.60648401911638 13.005429091483043),operational,100,2018-06-22,2022-01-28 12:00:00,NH-045
SL-4496,POINT (77.60709292787355 13.008594586581495),operational,100,2019-10-18,2023-04-23 12:00:00,NH-045
SL-4497,POINT (77.60972166563606 13.008603927956585),operational,150,2016-10-12,2020-02-19 12:00:00,NH-045
SL-4498,POINT (77.60940699214024 13.005858336597749),operational,100,2022-06-14,2023-06-06 12:00:00,NH-045
SL-4499,POINT (77.60771529610415 13.009090858391819),operational,200,2016-02-16,2022-10-13 12:00:00,NH-045
SL-4500,POINT (77.60784295588448 13.002642175836968),operational,250,2017-06-04,2018-02-21 12:00:00,NH-045
SL-4501,POINT (77.60707310169605 13.011288994126875),operational,150,2020-10-11,2024-12-30 12:00:00,NH-045
SL-4502,POINT (77.60815896372213 13.004746586810382),operational,200,2019-07-01,2023-07-16 12:00:00,NH-045
SL-4503,POINT (77.60758652430597 13.006504607224509),operational,100,2018-03-16,2021-07-28 12:00:00,NH-045
SL-4504,POINT (77.60922005780122 13.007435587215154),operational,100,2019-04-08,2023-10-29 12:00:00,NH-045
SL-4505,POINT (77.61070793761414 13.00535673207439),operational,100,2021-03-13,2025-06-03 12:00:00,NH-045
SL-4506,POINT (77.61007875758618 13.005935683179972),operational,100,2017-04-25,2025-07-31 12:00:00,NH-045
SL-4507,POINT (77.60783198227669 13.01078697582039),operational,100,2016-11-22,2017-10-16 12:00:00,NH-045
SL-4508,POINT (77.60610379073782 13.009184120191659),operational,100,2023-09-01,2025-03-21 12:00:00,NH-045
SL-4509,POINT (77.60888203170285 13.009886950032666),operational,100,2023-05-28,2025-03-17 12:00:00,NH-045
SL-4510,POINT (77.60750932833744 13.006001434210418),operational,200,2024-06-16,2025-07-02 12:00:00,NH-045
SL-4511,POINT (77.60787277355581 13.002232350287182),operational,250,2023-06-18,2025-01-02 12:00:00,NH-045
SL-4512,POINT (77.6064055775726 13.002652123051316),operational,200,2024-11-30,2025-04-03 12:00:00,NH-045
SL-4513,POINT (77.60800913577424 13.006619530318524),maintenance_required,150,2020-12-02,2025-10-14 12:00:00,NH-045
SL-4514,POINT (77.60943673935444 13.005126497357342),operational,250,2021-05-01,2024-03-04 12:00:00,NH-045
SL-4515,POINT (77.61234722055458 12.995791382063157),operational,100,2021-10-25,2022-12-28 12:00:00,NH-045
SL-4516,POINT (77.60571671324445 13.004025879027315),operational,150,2024-03-30,2024-08-19 12:00:00,NH-045
SL-4517,POINT (77.60885979735974 13.006293159962851),operational,200,2020-07-16,2021-09-14 12:00:00,NH-045
SL-4518,POINT (77.60629146059391 13.008458968271029),operational,150,2017-10-23,2018-07-23 12:00:00,NH-045
SL-4519,POINT (77.60605245789417 13.003353473181791),operational,150,2018-11-08,2020-03-07 12:00:00,NH-045
SL-4520,POINT (77.60631434900534 13.007008768922438),operational,150,2020-12-04,2021-08-05 12:00:00,NH-045
SL-4521,POINT (77.60844923332063 13.005780321889066),operational,250,2020-12-22,2025-02-24 12:00:00,NH-045
SL-4522,POINT (77.60825726643701 13.007763652167442),maintenance_required,250,2022-12-26,2023-09-25 12:00:00,NH-045
SL-4523,POINT (77.60654752322235 13.009661837705776),operational,200,2016-02-09,2022-08-08 12:00:00,NH-045
SL-4524,POINT (77.60628903102705 13.005720697898743),operational,100,2024-07-11,2025-07-15 12:00:00,NH-045
SL-4525,POINT (77.61035450321975 13.002931988421444),operational,150,2022-04-15,2023-01-23 12:00:00,NH-045
SL-4526,POINT (77.60839674594658 13.00538898931755),operational,150,2023-07-16,2025-10-06 12:00:00,NH-045
SL-4527,POINT (77.60805720321882 13.005521398232803),operational,250,2016-11-05,2020-06-30 12:00:00,NH-045
SL-4528,POINT (77.60741696568891 13.003185574197426),operational,150,2016-10-01,2025-04-29 12:00:00,NH-045
SL-4529,POINT (77.60933571967374 13.006047607824309),operational,100,2024-01-19,2025-08-23 12:00:00,NH-045
SL-4530,POINT (77.60856946506765 13.010285473461451),maintenance_required,150,2015-12-12,2023-01-02 12:00:00,NH-045
SL-4531,POINT (77.60680996712537 13.003790008928721),operational,200,2023-09-28,2023-11-09 12:00:00,NH-045
SL-4532,POINT (77.61238782048541 12.999513335342968),operational,150,2022-06-12,2023-10-23 12:00:00,NH-045
SL-4533,POINT (77.60683336403343 13.01078656389999),maintenance_required,200,2022-02-03,2025-03-11 12:00:00,NH-045
SL-4534,POINT (77.60791896678256 13.009788139011873),operational,150,2018-10-22,2021-08-17 12:00:00,NH-045
SL-4535,POINT (77.61135591843833 13.005260450527455),operational,250,2018-12-17,2024-12-26 12:00:00,NH-045
SL-4536,POINT (77.61286142433562 13.00026412181691),operational,250,2020-12-03,2021-06-02 12:00:00,NH-045
SL-4537,POINT (77.6099946988007 13.004348768748056),operational,200,2021-10-14,2022-08-18 12:00:00,NH-045
SL-4538,POINT (77.6071775435868 13.00510321508663),operational,250,2016-08-06,2019-04-14 12:00:00,NH-045
SL-4539,POINT (77.60680631896074 13.010475353692614),operational,100,2016-02-19,2016-04-25 12:00:00,NH-045
SL-4540,POINT (77.61247771706297 12.99821715649662),operational,150,2018-06-18,2024-02-23 12:00:00,NH-045
SL-4541,POINT (77.61031199507345 13.007060941782592),operational,250,2016-10-01,2023-12-21 12:00:00,NH-045
SL-4542,POINT (77.60783248285367 13.002605506040855),operational,200,2024-06-25,2024-10-20 12:00:00,NH-045
SL-4543,POINT (77.60930205603994 13.008779425023667),operational,100,2016-07-30,2024-09-01 12:00:00,NH-045
SL-4544,POINT (77.60598240051523 13.004884598159737),operational,100,2023-11-15,2024-09-07 12:00:00,NH-045
SL-4545,POINT (77.60636973213397 13.002127682689562),operational,100,2018-02-05,2023-05-06 12:00:00,NH-045
SL-4546,POINT (77.60817002482852 13.009308283240626),operational,150,2022-10-16,2022-11-19 12:00:00,NH-045
SL-4547,POINT (77.60688092387426 13.007521034820591),operational,100,2020-01-17,2025-05-17 12:00:00,NH-045
SL-4548,POINT (77.61053906844053 13.00555985667548),operational,200,2023-12-01,2024-11-08 12:00:00,NH-045
SL-4549,POINT (77.60762389645444 13.005150010890675),operational,250,2023-09-06,2024-08-25 12:00:00,NH-045
SL-4550,POINT (77.60680715719991 13.005088198678896),operational,200,2021-04-11,2025-10-25 12:00:00,NH-045
SL-4551,POINT (77.60636633219315 13.004628796372328),operational,200,2023-04-26,2024-02-02 12:00:00,NH-045
SL-4552,POINT (77.60643501832952 13.006594581084602),operational,100,2024-05-08,2024-12-15 12:00:00,NH-045
SL-4553,POINT (77.6082308408606 13.002473895853157),operational,200,2020-07-15,2021-01-13 12:00:00,NH-045
SL-4554,POINT (77.60698609045063 13.002809698851989),operational,200,2024-01-30,2025-07-08 12:00:00,NH-045
SL-4555,POINT (77.61015964462348 13.003613453949221),operational,150,2024-02-23,2024-12-06 12:00:00,NH-045
SL-4556,POINT (77.6081476868493 13.008499190040762),operational,100,2020-10-09,2024-07-15 12:00:00,NH-045
SL-4557,POINT (77.60926831779142 13.0067031624325),operational,250,2021-05-21,2024-11-16 12:00:00,NH-045
SL-4558,POINT (77.60833182778268 13.008916355127171),operational,100,2023-02-27,2024-10-13 12:00:00,NH-045
SL-4559,POINT (77.60887874738117 13.006966140238484),operational,250,2018-02-22,2021-06-24 12:00:00,NH-045
SL-4560,POINT (77.60613774513803 13.00842170708965),operational,200,2017-11-27,2019-12-15 12:00:00,NH-045
SL-4561,POINT (77.61289613696952 13.00583904035201),operational,250,2021-10-07,2025-07-24 12:00:00,NH-045
SL-4562,POINT (77.6089003080166 13.004155744101759),operational,150,2017-11-23,2018-10-12 12:00:00,NH-045
SL-4563,POINT (77.60797453617388 13.004133335327879),operational,100,2018-08-26,2024-10-31 12:00:00,NH-045
SL-4564,POINT (77.61049079443033 13.00251388931615),operational,250,2019-11-14,2025-04-07 12:00:00,NH-045
SL-4565,POINT (77.61303738897647 13.004863411909517),operational,100,2021-03-18,2023-11-11 12:00:00,NH-045
SL-4566,POINT (77.6065653725221 13.004663591891745),operational,100,2018-10-25,2021-10-18 12:00:00,NH-045
SL-4567,POINT (77.60628229860819 13.01106815237701),operational,200,2015-12-26,2021-04-06 12:00:00,NH-045
SL-4568,POINT (77.6073108874686 13.004744202538546),operational,150,2016-07-02,2025-08-10 12:00:00,NH-045
SL-4569,POINT (77.61039822136226 13.007677663515242),operational,250,2016-11-15,2018-05-22 12:00:00,NH-045
SL-4570,POINT (77.6073310197747 13.011162265409418),operational,250,2020-09-06,2024-08-06 12:00:00,NH-045
SL-4571,POINT (77.60892665903424 13.008546472865046),maintenance_required,200,2017-04-03,2018-09-26 12:00:00,NH-045
SL-4572,POINT (77.60636132938099 13.003907223049708),operational,100,2020-12-17,2025-10-11 12:00:00,NH-045
SL-4573,POINT (77.60802198451637 13.009302148917817),operational,200,2020-12-28,2021-06-30 12:00:00,NH-045
SL-4574,POINT (77.61302230687284 13.003904214842375),operational,200,2024-09-04,2025-03-16 12:00:00,NH-045
SL-4575,POINT (77.61245149733338 13.001061144103872),operational,100,2016-07-20,2022-06-21 12:00:00,NH-045
SL-4576,POINT (77.61276518115348 12.998341479944807),operational,100,2019-07-19,2023-03-23 12:00:00,NH-045
SL-4577,POINT (77.61144430907122 13.004313907323167),operational,150,2018-03-26,2023-06-27 12:00:00,NH-045
SL-4578,POINT (77.60657169016702 13.01387728112378),operational,200,2017-08-23,2021-05-10 12:00:00,NH-045
SL-4579,POINT (77.60671532185084 13.011605851561168),maintenance_required,100,2024-11-06,2025-10-29 12:00:00,NH-045
SL-4580,POINT (77.60709809263348 13.0062713835736),operational,200,2024-05-12,2024-10-19 12:00:00,NH-045
SL-4581,POINT (77.60823317634576 13.004305546826851),operational,250,2023-06-16,2024-05-05 12:00:00,NH-045
SL-4582,POINT (77.60671989343746 13.006277599560406),operational,150,2021-06-14,2022-02-01 12:00:00,NH-045
SL-4583,POINT (77.61129286138609 13.003600284846367),operational,100,2020-05-25,2022-08-15 12:00:00,NH-045
SL-4584,POINT (77.60728043225426 13.002677857424658),faulty,200,2018-09-13,2025-10-22 12:00:00,NH-045
SL-4585,POINT (77.6062951618786 13.005667732438129),operational,150,2021-02-21,2021-07-31 12:00:00,NH-045
SL-4586,POINT (77.60649289988308 13.010729528806982),maintenance_required,150,2024-06-25,2025-02-03 12:00:00,NH-045
SL-4587,POINT (77.61312632456998 13.001527644411855),operational,150,2024-09-13,2025-01-30 12:00:00,NH-045
SL-4588,POINT (77.60727115293285 13.004206886782184),operational,150,2016-03-05,2025-01-03 12:00:00,NH-045
SL-4589,POINT (77.60986259119036 13.00353652157783),operational,250,2018-08-16,2019-08-31 12:00:00,NH-045
SL-4590,POINT (77.60538096232446 13.002267119251124),operational,100,2017-05-23,2017-10-22 12:00:00,NH-045
SL-4591,POINT (77.60863149721851 13.00522438111343),operational,100,2018-09-26,2021-10-19 12:00:00,NH-045
SL-4592,POINT (77.60663804691242 13.00447182715043),operational,100,2019-11-07,2021-03-11 12:00:00,NH-045
SL-4593,POINT (77.60761391734952 13.002200168215456),operational,100,2018-05-19,2021-07-12 12:00:00,NH-045
SL-4594,POINT (77.6115674861078 13.00293720365821),operational,150,2021-08-03,2023-08-11 12:00:00,NH-045
SL-4595,POINT (77.60964414696213 13.00733744604995),operational,100,2022-08-03,2025-04-04 12:00:00,NH-045
SL-4596,POINT (77.60782180174105 13.009361897704139),operational,150,2024-09-06,2025-05-05 12:00:00,NH-045
SL-4597,POINT (77.60891463222833 13.007965234398545),operational,100,2023-03-13,2024-11-11 12:00:00,NH-045
SL-4598,POINT (77.609919641331 13.00532209940248),operational,150,2017-10-12,2024-04-04 12:00:00,NH-045
SL-4599,POINT (77.60660254525773 13.010537414287546),faulty,200,2024-05-09,2024-06-30 12:00:00,NH-045
SL-4600,POINT (77.61109545179795 13.004594630216642),maintenance_required,200,2021-10-25,2024-05-20 12:00:00,NH-045
SL-4601,POINT (77.60678689560854 13.008231576353612),operational,100,2024-02-11,2024-11-29 12:00:00,NH-045
SL-4602,POINT (77.627907504314 12.995748669982856),operational,150,2024-05-06,2025-08-13 12:00:00,NH-046
SL-4603,POINT (77.62897144462646 12.990044365688426),operational,200,2019-05-16,2025-09-06 12:00:00,NH-046
SL-4604,POINT (77.62872314899435 12.997464275753257),operational,200,2021-10-12,2024-12-17 12:00:00,NH-046
SL-4605,POINT (77.63013022402619 12.991179262416216),operational,150,2016-01-08,2023-06-18 12:00:00,NH-046
SL-4606,POINT (77.63616360379538 12.990154932804506),operational,150,2019-04-27,2024-08-11 12:00:00,NH-046
SL-4607,POINT (77.63310028321307 12.994340959128287),operational,250,2023-07-22,2025-04-10 12:00:00,NH-046
SL-4608,POINT (77.63803593806595 12.98990879407118),operational,200,2020-11-06,2024-12-31 12:00:00,NH-046
SL-4609,POINT (77.62839942305251 12.98729147650244),operational,250,2017-06-01,2022-02-07 12:00:00,NH-046
SL-4610,POINT (77.62997944168897 12.990541436905561),operational,200,2021-08-10,2023-06-09 12:00:00,NH-046
SL-4611,POINT (77.62944654125994 12.995327013371252),operational,100,2021-03-13,2023-10-28 12:00:00,NH-046
SL-4612,POINT (77.63180563235439 12.989947910993948),operational,200,2018-08-21,2024-04-15 12:00:00,NH-046
SL-4613,POINT (77.63155092907995 12.991380651051754),maintenance_required,250,2019-07-07,2024-05-23 12:00:00,NH-046
SL-4614,POINT (77.62947572733096 12.992747020200895),operational,200,2017-10-29,2018-12-12 12:00:00,NH-046
SL-4615,POINT (77.62658403420589 12.98633448770537),operational,250,2023-03-15,2023-05-21 12:00:00,NH-046
SL-4616,POINT (77.63714959998941 12.988879297599517),operational,150,2024-04-16,2025-09-03 12:00:00,NH-046
SL-4617,POINT (77.63967316157554 12.99075515809218),maintenance_required,250,2020-08-04,2023-05-12 12:00:00,NH-046
SL-4618,POINT (77.62792405047018 12.988526442080298),operational,250,2022-10-16,2025-03-28 12:00:00,NH-046
SL-4619,POINT (77.64398680005692 12.990727972284418),operational,250,2023-12-15,2025-05-02 12:00:00,NH-046
SL-4620,POINT (77.62929893166758 12.991252899411888),operational,150,2018-10-12,2024-07-29 12:00:00,NH-046
SL-4621,POINT (77.63400289023276 12.994703672549377),operational,250,2023-08-28,2023-09-12 12:00:00,NH-046
SL-4622,POINT (77.63741056216331 12.991118207501929),operational,250,2018-06-23,2023-11-17 12:00:00,NH-046
SL-4623,POINT (77.62951734199166 12.988888869181677),operational,200,2016-04-20,2022-12-23 12:00:00,NH-046
SL-4624,POINT (77.63402978821657 12.99179994901256),operational,200,2019-06-23,2021-11-25 12:00:00,NH-046
SL-4625,POINT (77.63452480718962 12.993428902410768),operational,250,2016-08-18,2024-02-22 12:00:00,NH-046
